platform,country,keyword,title,price,currency,rating,review_count,product_url,image_url,collected_at
Shopee Sample,US,anti mite pillowcase,Synthetic fallback anti mite pillowcase set - US shopee sample,13.99,USD,4.10,691,https://sample.example/shopee/us/anti-mite-pillowcase/c208,https://sample.example/images/shopee/us/anti-mite-pillowcase/c208.jpg,2026-04-02T01:15:00+00:00
Shopee Sample,US,dorm room bedding,Synthetic fallback compact dorm room bedding set - US shopee sample,52.71,USD,4.80,728,https://sample.example/shopee/us/dorm-room-bedding/c209,https://sample.example/images/shopee/us/dorm-room-bedding/c209.jpg,2026-04-02T01:20:00+00:00
Shopee Sample,US,baby swaddle blanket,Synthetic fallback breathable baby swaddle blanket - US shopee sample,16.28,USD,4.70,765,https://sample.example/shopee/us/baby-swaddle-blanket/c210,https://sample.example/images/shopee/us/baby-swaddle-blanket/c210.jpg,2026-04-02T01:25:00+00:00
Shopee Sample,GB,pet cooling mat,Synthetic fallback washable pet cooling mat - GB shopee sample,14.01,GBP,4.60,802,https://sample.example/shopee/gb/pet-cooling-mat/c211,https://sample.example/images/shopee/gb/pet-cooling-mat/c211.jpg,2026-04-02T01:30:00+00:00
Shopee Sample,GB,boho blanket,Synthetic fallback boho woven throw blanket - GB shopee sample,24.29,GBP,4.50,839,https://sample.example/shopee/gb/boho-blanket/c212,https://sample.example/images/shopee/gb/boho-blanket/c212.jpg,2026-04-02T01:35:00+00:00
Shopee Sample,GB,duvet cover,Synthetic fallback soft cotton duvet cover - GB shopee sample,35.13,GBP,4.40,876,https://sample.example/shopee/gb/duvet-cover/c213,https://sample.example/images/shopee/gb/duvet-cover/c213.jpg,2026-04-02T01:40:00+00:00
Shopee Sample,GB,kids pillowcase,Synthetic fallback printed kids pillowcase pair - GB shopee sample,9.50,GBP,4.30,913,https://sample.example/shopee/gb/kids-pillowcase/c214,https://sample.example/images/shopee/gb/kids-pillowcase/c214.jpg,2026-04-02T01:45:00+00:00
Shopee Sample,GB,summer quilt,Synthetic fallback lightweight summer quilt - GB shopee sample,28.09,GBP,4.20,70,https://sample.example/shopee/gb/summer-quilt/c215,https://sample.example/images/shopee/gb/summer-quilt/c215.jpg,2026-04-02T01:50:00+00:00
Shopee Sample,GB,sofa throw blanket,Synthetic fallback sofa throw blanket with fringe - GB shopee sample,21.05,GBP,4.10,107,https://sample.example/shopee/gb/sofa-throw-blanket/c216,https://sample.example/images/shopee/gb/sofa-throw-blanket/c216.jpg,2026-04-02T01:55:00+00:00
Shopee Sample,GB,bath towel,Synthetic fallback quick dry cotton bath towel - GB shopee sample,11.90,GBP,4.80,144,https://sample.example/shopee/gb/bath-towel/c217,https://sample.example/images/shopee/gb/bath-towel/c217.jpg,2026-04-02T02:00:00+00:00
Shopee Sample,GB,anti mite pillowcase,Synthetic fallback anti mite pillowcase set - GB shopee sample,11.19,GBP,4.70,181,https://sample.example/shopee/gb/anti-mite-pillowcase/c218,https://sample.example/images/shopee/gb/anti-mite-pillowcase/c218.jpg,2026-04-02T02:05:00+00:00
Shopee Sample,GB,dorm room bedding,Synthetic fallback compact dorm room bedding set - GB shopee sample,42.17,GBP,4.60,218,https://sample.example/shopee/gb/dorm-room-bedding/c219,https://sample.example/images/shopee/gb/dorm-room-bedding/c219.jpg,2026-04-02T02:10:00+00:00
Shopee Sample,GB,baby swaddle blanket,Synthetic fallback breathable baby swaddle blanket - GB shopee sample,13.02,GBP,4.50,255,https://sample.example/shopee/gb/baby-swaddle-blanket/c220,https://sample.example/images/shopee/gb/baby-swaddle-blanket/c220.jpg,2026-04-02T02:15:00+00:00
Shopee Sample,JP,pet cooling mat,Synthetic fallback washable pet cooling mat - JP shopee sample,2630,JPY,4.40,292,https://sample.example/shopee/jp/pet-cooling-mat/c221,https://sample.example/images/shopee/jp/pet-cooling-mat/c221.jpg,2026-04-02T02:20:00+00:00
Shopee Sample,JP,boho blanket,Synthetic fallback boho woven throw blanket - JP shopee sample,4550,JPY,4.30,329,https://sample.example/shopee/jp/boho-blanket/c222,https://sample.example/images/shopee/jp/boho-blanket/c222.jpg,2026-04-02T02:25:00+00:00
Shopee Sample,JP,duvet cover,Synthetic fallback soft cotton duvet cover - JP shopee sample,6590,JPY,4.20,366,https://sample.example/shopee/jp/duvet-cover/c223,https://sample.example/images/shopee/jp/duvet-cover/c223.jpg,2026-04-02T02:30:00+00:00
Shopee Sample,JP,kids pillowcase,Synthetic fallback printed kids pillowcase pair - JP shopee sample,1780,JPY,4.10,403,https://sample.example/shopee/jp/kids-pillowcase/c224,https://sample.example/images/shopee/jp/kids-pillowcase/c224.jpg,2026-04-02T02:35:00+00:00
Shopee Sample,JP,summer quilt,Synthetic fallback lightweight summer quilt - JP shopee sample,5270,JPY,4.80,440,https://sample.example/shopee/jp/summer-quilt/c225,https://sample.example/images/shopee/jp/summer-quilt/c225.jpg,2026-04-02T02:40:00+00:00
Shopee Sample,JP,sofa throw blanket,Synthetic fallback sofa throw blanket with fringe - JP shopee sample,3950,JPY,4.70,477,https://sample.example/shopee/jp/sofa-throw-blanket/c226,https://sample.example/images/shopee/jp/sofa-throw-blanket/c226.jpg,2026-04-02T02:45:00+00:00
Shopee Sample,JP,bath towel,Synthetic fallback quick dry cotton bath towel - JP shopee sample,2230,JPY,4.60,514,https://sample.example/shopee/jp/bath-towel/c227,https://sample.example/images/shopee/jp/bath-towel/c227.jpg,2026-04-02T02:50:00+00:00
Shopee Sample,JP,anti mite pillowcase,Synthetic fallback anti mite pillowcase set - JP shopee sample,2100,JPY,4.50,551,https://sample.example/shopee/jp/anti-mite-pillowcase/c228,https://sample.example/images/shopee/jp/anti-mite-pillowcase/c228.jpg,2026-04-02T02:55:00+00:00
Shopee Sample,JP,dorm room bedding,Synthetic fallback compact dorm room bedding set - JP shopee sample,7910,JPY,4.40,588,https://sample.example/shopee/jp/dorm-room-bedding/c229,https://sample.example/images/shopee/jp/dorm-room-bedding/c229.jpg,2026-04-02T03:00:00+00:00
Shopee Sample,JP,baby swaddle blanket,Synthetic fallback breathable baby swaddle blanket - JP shopee sample,2440,JPY,4.30,625,https://sample.example/shopee/jp/baby-swaddle-blanket/c230,https://sample.example/images/shopee/jp/baby-swaddle-blanket/c230.jpg,2026-04-02T03:05:00+00:00
Shopee Sample,AU,pet cooling mat,Synthetic fallback washable pet cooling mat - AU shopee sample,27.14,AUD,4.20,662,https://sample.example/shopee/au/pet-cooling-mat/c231,https://sample.example/images/shopee/au/pet-cooling-mat/c231.jpg,2026-04-02T03:10:00+00:00
Shopee Sample,AU,boho blanket,Synthetic fallback boho woven throw blanket - AU shopee sample,47.06,AUD,4.10,699,https://sample.example/shopee/au/boho-blanket/c232,https://sample.example/images/shopee/au/boho-blanket/c232.jpg,2026-04-02T03:15:00+00:00
Shopee Sample,AU,duvet cover,Synthetic fallback soft cotton duvet cover - AU shopee sample,68.06,AUD,4.80,736,https://sample.example/shopee/au/duvet-cover/c233,https://sample.example/images/shopee/au/duvet-cover/c233.jpg,2026-04-02T03:20:00+00:00
Shopee Sample,AU,kids pillowcase,Synthetic fallback printed kids pillowcase pair - AU shopee sample,18.41,AUD,4.70,773,https://sample.example/shopee/au/kids-pillowcase/c234,https://sample.example/images/shopee/au/kids-pillowcase/c234.jpg,2026-04-02T03:25:00+00:00
Shopee Sample,AU,summer quilt,Synthetic fallback lightweight summer quilt - AU shopee sample,54.42,AUD,4.60,810,https://sample.example/shopee/au/summer-quilt/c235,https://sample.example/images/shopee/au/summer-quilt/c235.jpg,2026-04-02T03:30:00+00:00
Shopee Sample,AU,sofa throw blanket,Synthetic fallback sofa throw blanket with fringe - AU shopee sample,40.78,AUD,4.50,847,https://sample.example/shopee/au/sofa-throw-blanket/c236,https://sample.example/images/shopee/au/sofa-throw-blanket/c236.jpg,2026-04-02T03:35:00+00:00
Shopee Sample,AU,bath towel,Synthetic fallback quick dry cotton bath towel - AU shopee sample,23.05,AUD,4.40,884,https://sample.example/shopee/au/bath-towel/c237,https://sample.example/images/shopee/au/bath-towel/c237.jpg,2026-04-02T03:40:00+00:00
Shopee Sample,AU,anti mite pillowcase,Synthetic fallback anti mite pillowcase set - AU shopee sample,21.69,AUD,4.30,41,https://sample.example/shopee/au/anti-mite-pillowcase/c238,https://sample.example/images/shopee/au/anti-mite-pillowcase/c238.jpg,2026-04-02T03:45:00+00:00
Shopee Sample,AU,dorm room bedding,Synthetic fallback compact dorm room bedding set - AU shopee sample,81.70,AUD,4.20,78,https://sample.example/shopee/au/dorm-room-bedding/c239,https://sample.example/images/shopee/au/dorm-room-bedding/c239.jpg,2026-04-02T03:50:00+00:00
Shopee Sample,AU,baby swaddle blanket,Synthetic fallback breathable baby swaddle blanket - AU shopee sample,25.23,AUD,4.10,115,https://sample.example/shopee/au/baby-swaddle-blanket/c240,https://sample.example/images/shopee/au/baby-swaddle-blanket/c240.jpg,2026-04-02T03:55:00+00:00
Shopee Sample,SG,pet cooling mat,Synthetic fallback washable pet cooling mat - SG shopee sample,23.64,SGD,4.80,152,https://sample.example/shopee/sg/pet-cooling-mat/c241,https://sample.example/images/shopee/sg/pet-cooling-mat/c241.jpg,2026-04-02T04:00:00+00:00
Shopee Sample,SG,boho blanket,Synthetic fallback boho woven throw blanket - SG shopee sample,40.99,SGD,4.70,189,https://sample.example/shopee/sg/boho-blanket/c242,https://sample.example/images/shopee/sg/boho-blanket/c242.jpg,2026-04-02T04:05:00+00:00
Shopee Sample,SG,duvet cover,Synthetic fallback soft cotton duvet cover - SG shopee sample,59.28,SGD,4.60,226,https://sample.example/shopee/sg/duvet-cover/c243,https://sample.example/images/shopee/sg/duvet-cover/c243.jpg,2026-04-02T04:10:00+00:00
Shopee Sample,SG,kids pillowcase,Synthetic fallback printed kids pillowcase pair - SG shopee sample,16.04,SGD,4.50,263,https://sample.example/shopee/sg/kids-pillowcase/c244,https://sample.example/images/shopee/sg/kids-pillowcase/c244.jpg,2026-04-02T04:15:00+00:00
Shopee Sample,SG,summer quilt,Synthetic fallback lightweight summer quilt - SG shopee sample,47.40,SGD,4.40,300,https://sample.example/shopee/sg/summer-quilt/c245,https://sample.example/images/shopee/sg/summer-quilt/c245.jpg,2026-04-02T04:20:00+00:00
Shopee Sample,SG,sofa throw blanket,Synthetic fallback sofa throw blanket with fringe - SG shopee sample,35.52,SGD,4.30,337,https://sample.example/shopee/sg/sofa-throw-blanket/c246,https://sample.example/images/shopee/sg/sofa-throw-blanket/c246.jpg,2026-04-02T04:25:00+00:00
Shopee Sample,SG,bath towel,Synthetic fallback quick dry cotton bath towel - SG shopee sample,20.08,SGD,4.20,374,https://sample.example/shopee/sg/bath-towel/c247,https://sample.example/images/shopee/sg/bath-towel/c247.jpg,2026-04-02T04:30:00+00:00
Shopee Sample,SG,anti mite pillowcase,Synthetic fallback anti mite pillowcase set - SG shopee sample,18.89,SGD,4.10,411,https://sample.example/shopee/sg/anti-mite-pillowcase/c248,https://sample.example/images/shopee/sg/anti-mite-pillowcase/c248.jpg,2026-04-02T04:35:00+00:00
Shopee Sample,SG,dorm room bedding,Synthetic fallback compact dorm room bedding set - SG shopee sample,71.16,SGD,4.80,448,https://sample.example/shopee/sg/dorm-room-bedding/c249,https://sample.example/images/shopee/sg/dorm-room-bedding/c249.jpg,2026-04-02T04:40:00+00:00
Shopee Sample,SG,baby swaddle blanket,Synthetic fallback breathable baby swaddle blanket - SG shopee sample,21.98,SGD,4.70,485,https://sample.example/shopee/sg/baby-swaddle-blanket/c250,https://sample.example/images/shopee/sg/baby-swaddle-blanket/c250.jpg,2026-04-02T04:45:00+00:00
Temu Sample,US,pet cooling mat,Synthetic fallback washable pet cooling mat - US temu sample,14.33,USD,4.60,522,https://sample.example/temu/us/pet-cooling-mat/c251,https://sample.example/images/temu/us/pet-cooling-mat/c251.jpg,2026-04-02T04:50:00+00:00
Temu Sample,US,boho blanket,Synthetic fallback boho woven throw blanket - US temu sample,24.84,USD,4.50,559,https://sample.example/temu/us/boho-blanket/c252,https://sample.example/images/temu/us/boho-blanket/c252.jpg,2026-04-02T04:55:00+00:00
Temu Sample,US,duvet cover,Synthetic fallback soft cotton duvet cover - US temu sample,35.93,USD,4.40,596,https://sample.example/temu/us/duvet-cover/c253,https://sample.example/images/temu/us/duvet-cover/c253.jpg,2026-04-02T05:00:00+00:00
Temu Sample,US,kids pillowcase,Synthetic fallback printed kids pillowcase pair - US temu sample,9.72,USD,4.30,633,https://sample.example/temu/us/kids-pillowcase/c254,https://sample.example/images/temu/us/kids-pillowcase/c254.jpg,2026-04-02T05:05:00+00:00
Temu Sample,US,summer quilt,Synthetic fallback lightweight summer quilt - US temu sample,28.73,USD,4.20,670,https://sample.example/temu/us/summer-quilt/c255,https://sample.example/images/temu/us/summer-quilt/c255.jpg,2026-04-02T05:10:00+00:00
Temu Sample,US,sofa throw blanket,Synthetic fallback sofa throw blanket with fringe - US temu sample,21.53,USD,4.10,707,https://sample.example/temu/us/sofa-throw-blanket/c256,https://sample.example/images/temu/us/sofa-throw-blanket/c256.jpg,2026-04-02T05:15:00+00:00
Temu Sample,US,bath towel,Synthetic fallback quick dry cotton bath towel - US temu sample,12.17,USD,4.80,744,https://sample.example/temu/us/bath-towel/c257,https://sample.example/images/temu/us/bath-towel/c257.jpg,2026-04-02T05:20:00+00:00
Temu Sample,US,anti mite pillowcase,Synthetic fallback anti mite pillowcase set - US temu sample,11.45,USD,4.70,781,https://sample.example/temu/us/anti-mite-pillowcase/c258,https://sample.example/images/temu/us/anti-mite-pillowcase/c258.jpg,2026-04-02T05:25:00+00:00
Temu Sample,US,dorm room bedding,Synthetic fallback compact dorm room bedding set - US temu sample,43.13,USD,4.60,818,https://sample.example/temu/us/dorm-room-bedding/c259,https://sample.example/images/temu/us/dorm-room-bedding/c259.jpg,2026-04-02T05:30:00+00:00
Temu Sample,US,baby swaddle blanket,Synthetic fallback breathable baby swaddle blanket - US temu sample,13.32,USD,4.50,855,https://sample.example/temu/us/baby-swaddle-blanket/c260,https://sample.example/images/temu/us/baby-swaddle-blanket/c260.jpg,2026-04-02T05:35:00+00:00
Temu Sample,GB,pet cooling mat,Synthetic fallback washable pet cooling mat - GB temu sample,11.46,GBP,4.40,892,https://sample.example/temu/gb/pet-cooling-mat/c261,https://sample.example/images/temu/gb/pet-cooling-mat/c261.jpg,2026-04-02T05:40:00+00:00
Temu Sample,GB,boho blanket,Synthetic fallback boho woven throw blanket - GB temu sample,19.87,GBP,4.30,49,https://sample.example/temu/gb/boho-blanket/c262,https://sample.example/images/temu/gb/boho-blanket/c262.jpg,2026-04-02T05:45:00+00:00
Temu Sample,GB,duvet cover,Synthetic fallback soft cotton duvet cover - GB temu sample,28.74,GBP,4.20,86,https://sample.example/temu/gb/duvet-cover/c263,https://sample.example/images/temu/gb/duvet-cover/c263.jpg,2026-04-02T05:50:00+00:00
Temu Sample,GB,kids pillowcase,Synthetic fallback printed kids pillowcase pair - GB temu sample,7.78,GBP,4.10,123,https://sample.example/temu/gb/kids-pillowcase/c264,https://sample.example/images/temu/gb/kids-pillowcase/c264.jpg,2026-04-02T05:55:00+00:00
Temu Sample,GB,summer quilt,Synthetic fallback lightweight summer quilt - GB temu sample,22.98,GBP,4.80,160,https://sample.example/temu/gb/summer-quilt/c265,https://sample.example/images/temu/gb/summer-quilt/c265.jpg,2026-04-02T06:00:00+00:00
Temu Sample,GB,sofa throw blanket,Synthetic fallback sofa throw blanket with fringe - GB temu sample,17.22,GBP,4.70,197,https://sample.example/temu/gb/sofa-throw-blanket/c266,https://sample.example/images/temu/gb/sofa-throw-blanket/c266.jpg,2026-04-02T06:05:00+00:00
Temu Sample,GB,bath towel,Synthetic fallback quick dry cotton bath towel - GB temu sample,9.73,GBP,4.60,234,https://sample.example/temu/gb/bath-towel/c267,https://sample.example/images/temu/gb/bath-towel/c267.jpg,2026-04-02T06:10:00+00:00
Temu Sample,GB,anti mite pillowcase,Synthetic fallback anti mite pillowcase set - GB temu sample,9.16,GBP,4.50,271,https://sample.example/temu/gb/anti-mite-pillowcase/c268,https://sample.example/images/temu/gb/anti-mite-pillowcase/c268.jpg,2026-04-02T06:15:00+00:00
Temu Sample,GB,dorm room bedding,Synthetic fallback compact dorm room bedding set - GB temu sample,34.50,GBP,4.40,308,https://sample.example/temu/gb/dorm-room-bedding/c269,https://sample.example/images/temu/gb/dorm-room-bedding/c269.jpg,2026-04-02T06:20:00+00:00
Temu Sample,GB,baby swaddle blanket,Synthetic fallback breathable baby swaddle blanket - GB temu sample,10.66,GBP,4.30,345,https://sample.example/temu/gb/baby-swaddle-blanket/c270,https://sample.example/images/temu/gb/baby-swaddle-blanket/c270.jpg,2026-04-02T06:25:00+00:00
Temu Sample,JP,pet cooling mat,Synthetic fallback washable pet cooling mat - JP temu sample,2150,JPY,4.20,382,https://sample.example/temu/jp/pet-cooling-mat/c271,https://sample.example/images/temu/jp/pet-cooling-mat/c271.jpg,2026-04-02T06:30:00+00:00
Temu Sample,JP,boho blanket,Synthetic fallback boho woven throw blanket - JP temu sample,3730,JPY,4.10,419,https://sample.example/temu/jp/boho-blanket/c272,https://sample.example/images/temu/jp/boho-blanket/c272.jpg,2026-04-02T06:35:00+00:00
Temu Sample,JP,duvet cover,Synthetic fallback soft cotton duvet cover - JP temu sample,5390,JPY,4.80,456,https://sample.example/temu/jp/duvet-cover/c273,https://sample.example/images/temu/jp/duvet-cover/c273.jpg,2026-04-02T06:40:00+00:00
Temu Sample,JP,kids pillowcase,Synthetic fallback printed kids pillowcase pair - JP temu sample,1460,JPY,4.70,493,https://sample.example/temu/jp/kids-pillowcase/c274,https://sample.example/images/temu/jp/kids-pillowcase/c274.jpg,2026-04-02T06:45:00+00:00
Temu Sample,JP,summer quilt,Synthetic fallback lightweight summer quilt - JP temu sample,4310,JPY,4.60,530,https://sample.example/temu/jp/summer-quilt/c275,https://sample.example/images/temu/jp/summer-quilt/c275.jpg,2026-04-02T06:50:00+00:00
Temu Sample,JP,sofa throw blanket,Synthetic fallback sofa throw blanket with fringe - JP temu sample,3230,JPY,4.50,567,https://sample.example/temu/jp/sofa-throw-blanket/c276,https://sample.example/images/temu/jp/sofa-throw-blanket/c276.jpg,2026-04-02T06:55:00+00:00
Temu Sample,JP,bath towel,Synthetic fallback quick dry cotton bath towel - JP temu sample,1830,JPY,4.40,604,https://sample.example/temu/jp/bath-towel/c277,https://sample.example/images/temu/jp/bath-towel/c277.jpg,2026-04-02T07:00:00+00:00
Temu Sample,JP,anti mite pillowcase,Synthetic fallback anti mite pillowcase set - JP temu sample,1720,JPY,4.30,641,https://sample.example/temu/jp/anti-mite-pillowcase/c278,https://sample.example/images/temu/jp/anti-mite-pillowcase/c278.jpg,2026-04-02T07:05:00+00:00
Temu Sample,JP,dorm room bedding,Synthetic fallback compact dorm room bedding set - JP temu sample,6470,JPY,4.20,678,https://sample.example/temu/jp/dorm-room-bedding/c279,https://sample.example/images/temu/jp/dorm-room-bedding/c279.jpg,2026-04-02T07:10:00+00:00
Temu Sample,JP,baby swaddle blanket,Synthetic fallback breathable baby swaddle blanket - JP temu sample,2000,JPY,4.10,715,https://sample.example/temu/jp/baby-swaddle-blanket/c280,https://sample.example/images/temu/jp/baby-swaddle-blanket/c280.jpg,2026-04-02T07:15:00+00:00
Temu Sample,AU,pet cooling mat,Synthetic fallback washable pet cooling mat - AU temu sample,22.21,AUD,4.80,752,https://sample.example/temu/au/pet-cooling-mat/c281,https://sample.example/images/temu/au/pet-cooling-mat/c281.jpg,2026-04-02T07:20:00+00:00
Temu Sample,AU,boho blanket,Synthetic fallback boho woven throw blanket - AU temu sample,38.50,AUD,4.70,789,https://sample.example/temu/au/boho-blanket/c282,https://sample.example/images/temu/au/boho-blanket/c282.jpg,2026-04-02T07:25:00+00:00
Temu Sample,AU,duvet cover,Synthetic fallback soft cotton duvet cover - AU temu sample,55.69,AUD,4.60,826,https://sample.example/temu/au/duvet-cover/c283,https://sample.example/images/temu/au/duvet-cover/c283.jpg,2026-04-02T07:30:00+00:00
Temu Sample,AU,kids pillowcase,Synthetic fallback printed kids pillowcase pair - AU temu sample,15.07,AUD,4.50,863,https://sample.example/temu/au/kids-pillowcase/c284,https://sample.example/images/temu/au/kids-pillowcase/c284.jpg,2026-04-02T07:35:00+00:00
Temu Sample,AU,summer quilt,Synthetic fallback lightweight summer quilt - AU temu sample,44.53,AUD,4.40,900,https://sample.example/temu/au/summer-quilt/c285,https://sample.example/images/temu/au/summer-quilt/c285.jpg,2026-04-02T07:40:00+00:00
Temu Sample,AU,sofa throw blanket,Synthetic fallback sofa throw blanket with fringe - AU temu sample,33.37,AUD,4.30,57,https://sample.example/temu/au/sofa-throw-blanket/c286,https://sample.example/images/temu/au/sofa-throw-blanket/c286.jpg,2026-04-02T07:45:00+00:00
Temu Sample,AU,bath towel,Synthetic fallback quick dry cotton bath towel - AU temu sample,18.86,AUD,4.20,94,https://sample.example/temu/au/bath-towel/c287,https://sample.example/images/temu/au/bath-towel/c287.jpg,2026-04-02T07:50:00+00:00
Temu Sample,AU,anti mite pillowcase,Synthetic fallback anti mite pillowcase set - AU temu sample,17.74,AUD,4.10,131,https://sample.example/temu/au/anti-mite-pillowcase/c288,https://sample.example/images/temu/au/anti-mite-pillowcase/c288.jpg,2026-04-02T07:55:00+00:00
Temu Sample,AU,dorm room bedding,Synthetic fallback compact dorm room bedding set - AU temu sample,66.85,AUD,4.80,168,https://sample.example/temu/au/dorm-room-bedding/c289,https://sample.example/images/temu/au/dorm-room-bedding/c289.jpg,2026-04-02T08:00:00+00:00
Temu Sample,AU,baby swaddle blanket,Synthetic fallback breathable baby swaddle blanket - AU temu sample,20.65,AUD,4.70,205,https://sample.example/temu/au/baby-swaddle-blanket/c290,https://sample.example/images/temu/au/baby-swaddle-blanket/c290.jpg,2026-04-02T08:05:00+00:00
Temu Sample,SG,pet cooling mat,Synthetic fallback washable pet cooling mat - SG temu sample,19.34,SGD,4.60,242,https://sample.example/temu/sg/pet-cooling-mat/c291,https://sample.example/images/temu/sg/pet-cooling-mat/c291.jpg,2026-04-02T08:10:00+00:00
Temu Sample,SG,boho blanket,Synthetic fallback boho woven throw blanket - SG temu sample,33.53,SGD,4.50,279,https://sample.example/temu/sg/boho-blanket/c292,https://sample.example/images/temu/sg/boho-blanket/c292.jpg,2026-04-02T08:15:00+00:00
Temu Sample,SG,duvet cover,Synthetic fallback soft cotton duvet cover - SG temu sample,48.50,SGD,4.40,316,https://sample.example/temu/sg/duvet-cover/c293,https://sample.example/images/temu/sg/duvet-cover/c293.jpg,2026-04-02T08:20:00+00:00
Temu Sample,SG,kids pillowcase,Synthetic fallback printed kids pillowcase pair - SG temu sample,13.12,SGD,4.30,353,https://sample.example/temu/sg/kids-pillowcase/c294,https://sample.example/images/temu/sg/kids-pillowcase/c294.jpg,2026-04-02T08:25:00+00:00
Temu Sample,SG,summer quilt,Synthetic fallback lightweight summer quilt - SG temu sample,38.78,SGD,4.20,390,https://sample.example/temu/sg/summer-quilt/c295,https://sample.example/images/temu/sg/summer-quilt/c295.jpg,2026-04-02T08:30:00+00:00
Temu Sample,SG,sofa throw blanket,Synthetic fallback sofa throw blanket with fringe - SG temu sample,29.06,SGD,4.10,427,https://sample.example/temu/sg/sofa-throw-blanket/c296,https://sample.example/images/temu/sg/sofa-throw-blanket/c296.jpg,2026-04-02T08:35:00+00:00
Temu Sample,SG,bath towel,Synthetic fallback quick dry cotton bath towel - SG temu sample,16.43,SGD,4.80,464,https://sample.example/temu/sg/bath-towel/c297,https://sample.example/images/temu/sg/bath-towel/c297.jpg,2026-04-02T08:40:00+00:00
Temu Sample,SG,anti mite pillowcase,Synthetic fallback anti mite pillowcase set - SG temu sample,15.45,SGD,4.70,501,https://sample.example/temu/sg/anti-mite-pillowcase/c298,https://sample.example/images/temu/sg/anti-mite-pillowcase/c298.jpg,2026-04-02T08:45:00+00:00
Temu Sample,SG,dorm room bedding,Synthetic fallback compact dorm room bedding set - SG temu sample,58.22,SGD,4.60,538,https://sample.example/temu/sg/dorm-room-bedding/c299,https://sample.example/images/temu/sg/dorm-room-bedding/c299.jpg,2026-04-02T08:50:00+00:00
Temu Sample,SG,baby swaddle blanket,Synthetic fallback breathable baby swaddle blanket - SG temu sample,17.98,SGD,4.50,575,https://sample.example/temu/sg/baby-swaddle-blanket/c300,https://sample.example/images/temu/sg/baby-swaddle-blanket/c300.jpg,2026-04-02T08:55:00+00:00
